,Date,Team,Acquired,Relinquished,Notes
13,2018-02-05,Lions,• Tavon Wilson,,activated from IR
14,2018-02-05,Lions,• Travis Swanson,,activated from IR
15,2018-02-05,Lions,• Zac Kerin,,activated from IR
16,2018-02-07,Lions,• Al Golden (James),,hired as linebackers coach
17,2018-02-07,Lions,• Brian Stewart,,hired as defensive backs coach
18,2018-02-07,Lions,• Chris White (e),,hired as tight ends coach
19,2018-02-07,Lions,• David Corrao,,hired as director of football research
20,2018-02-07,Lions,• George Godsey,,hired as quarterbacks coach
21,2018-02-07,Lions,• Jeff Davidson,,hired as offensive line coach
22,2018-02-07,Lions,• Paul Pasqualoni,,hired as defensive coordinator
23,2018-02-09,Lions,• Bo Davis,,hired as defensive line coach
24,2018-02-09,Lions,• Bob Quinn,,re-signed as general manager to a contract extension
25,2018-02-16,Lions,• Evan Rothstein,,hired as research and analytics assistant
1,2018-02-16,Lions,• Hank Fraley,,hired as assistant offensive line coach
2,2018-02-20,Lions,• Brian Picucci,,hired as offensive assistant / quality control coach
3,2018-02-27,Lions,• Ezekiel Ansah / Ziggy Ansah,,"designated as franchise player, non-exclusive franchise tag"
4,2018-03-02,Lions,• Derius Swinton II,,hired as offensive assistant coach
5,2018-03-07,Lions,• Steve Gregory,,hired as defensive assistant coach
6,2018-03-10,Lions,• Don Muhlbach,,re-signed to a 1-year $1.1M contract
7,2018-03-10,Lions,• Kerry Hyder,,re-signed exclusive rights free agent to a 1-year $555K contract
8,2018-03-13,Lions,• Tavon Wilson,,re-signed to a 2-year $7M contract through 2019
9,2018-03-14,Lions,,• Brandon Copeland (b. 1991-07-02),team declined to tender qualifying offer
10,2018-03-14,Lions,,• Eric Ebron,released
11,2018-03-14,Lions,,• Kasey Redfern,team declined to tender qualifying offer
12,2018-03-14,Lions,,• Rodney Coe,team declined to tender qualifying offer
13,2018-03-14,Lions,,• Zac Kerin,team declined to tender qualifying offer
14,2018-03-14,Lions,,• Zach Zenner,team declined to tender qualifying offer
15,2018-03-14,Lions,• Deshawn Shead,,"signed free agent to a 1-year, $3.35M contract"
16,2018-03-14,Lions,• Jake Rudock,,re-signed exclusive rights free agent to a 1-year contract
17,2018-03-14,Lions,• Nevin Lawson,,"re-signed to a 2-year, $9.2M contract through 2019"
18,2018-03-14,Lions,• Nick Bellore,,re-signed to a 1-year $1M contract
19,2018-03-14,Lions,• T.J. Jones,,"team tendered restricted free agent a 1-year, $1.9M contract"
20,2018-03-14,Lions,,• D.J. Hayden,player became an unrestricted free agent
21,2018-03-14,Lions,,• Darren Fells,player became an unrestricted free agent
22,2018-03-14,Lions,,• Don Barclay,player became an unrestricted free agent
23,2018-03-14,Lions,,• Don Carey,player became an unrestricted free agent
24,2018-03-14,Lions,,• Dwight Freeney,player became an unrestricted free agent
25,2018-03-14,Lions,,• Greg Robinson (b. 1992-10-21),player became an unrestricted free agent
1,2018-03-14,Lions,,• Haloti Ngata,player became an unrestricted free agent
2,2018-03-14,Lions,,• Jordan Hill,player became an unrestricted free agent
3,2018-03-14,Lions,,• Mike James (b. 1991-04-13),player became an unrestricted free agent
4,2018-03-14,Lions,,• Paul Worrilow,player became an unrestricted free agent
5,2018-03-14,Lions,,• Tahir Whitehead,player became an unrestricted free agent
6,2018-03-14,Lions,,• Travis Swanson,player became an unrestricted free agent
7,2018-03-15,Lions,• Christian Jones (b. 1991-02-18),,"signed unrestricted free agent to a 2-year, $6.35M contract through 2019"
8,2018-03-15,Lions,• Devon Kennard,,"signed unrestricted free agent to a 3-year, $17.25M contract through 2020"
9,2018-03-15,Lions,• Kenny Wiggins,,"signed unrestricted free agent to a 2-year, $5M contract through 2019"
10,2018-03-16,Lions,• LeGarrette Blount,,"signed unrestricted free agent to a 1-year, $2M contract"
11,2018-03-16,Lions,• Zach Zenner,,"re-signed free agent to a 1-year, $1.05M contract"
12,2018-03-19,Lions,• Christian Ringo,,re-signed exclusive rights free agent to a 1-year contract
13,2018-03-21,Lions,• Luke Willson,,"signed unrestricted free agent to a 1-year, $2.5M contract"
14,2018-03-21,Lions,• Sylvester Williams,,"signed free agent to a 1-year, $3.5M contract"
15,2018-03-26,Lions,• Jonathan Freeny,,"signed unrestricted free agent to a 1-year, $880K contract"
16,2018-03-28,Lions,• Levine Toilolo,,signed free agent to a 1-year $1.5M contract
17,2018-03-29,Lions,• Wesley Johnson,,"signed unrestricted free agent to a 1-year, $880K contract"
18,2018-04-04,Lions,,• Alek Torgersen / Alex Torgersen,waived
19,2018-04-06,Lions,,• Desmond Lawrence (b) / Des Lawrence,waived
20,2018-04-09,Lions,• Matt Cassel,,"signed free agent to a 1-year, $1.1M contract"
21,2018-04-09,Lions,• T.J. Jones,,"re-signed restricted free agent to a 1-year, $1.9M contract"
22,2018-04-10,Lions,,• Emmett Cleary,retired
23,2018-04-17,Lions,• Ezekiel Ansah / Ziggy Ansah,,"re-signed to a 1-year, $17M contract"
24,2018-04-18,Lions,• Raysean Pringle,,signed free agent
25,2018-04-19,Lions,,• Adairius Barnes,waived
1,2018-04-26,Lions,• Frank Ragnow,,2018 NFL draft first round pick (#20 overall)
2,2018-04-27,Lions,• 2018 second round pick (#43-Kerryon Johnson),• 2018 second round pick (#51-Anthony Miller (b. 1994-10-09))  • 2018 fourth round pick (#117-Jordan Whitehead),trade with Patriots
3,2018-04-27,Lions,• Kerryon Johnson,,2018 NFL draft second round pick (#43 overall)
4,2018-04-27,Lions,• Tracy Walker III / Trey Walker,,2018 NFL draft third round pick (#82 overall)
5,2018-04-28,Lions,• 2018 fourth round pick (#114-Da'Shawn Hand),• 2019 third round pick (#73-David Montgomery),trade with Patriots
6,2018-04-28,Lions,• Da'Shawn Hand,,2018 NFL draft fourth round pick (#114 overall)
7,2018-04-28,Lions,• Tyrell Crosby,,2018 NFL draft fifth round pick (#153 overall)
8,2018-04-28,Lions,• Nick Bawden,,2018 NFL draft seventh round pick (#237 overall)
9,2018-05-03,Lions,• 2019 conditional seventh round pick (#229-P.J. Johnson),• Akeem Spence,trade with Dolphins
10,2018-05-08,Lions,,• Brandon Chubb,waived
11,2018-05-09,Lions,• Tyrell Crosby,,"signed fifth round pick to a 4-year, $2.7M contract through 2021"
12,2018-05-10,Lions,,• Tion Green,waived
13,2018-05-11,Lions,• Al-Rasheed Benton,,signed undrafted free agent
14,2018-05-11,Lions,• Amari Coleman,,signed undrafted free agent
15,2018-05-11,Lions,• Anthony Sherrils,,signed undrafted free agent
16,2018-05-11,Lions,• Antwuan Davis,,signed undrafted free agent
17,2018-05-11,Lions,• Beau Nunn,,signed undrafted free agent
18,2018-05-11,Lions,• Brandon Powell,,signed undrafted free agent
19,2018-05-11,Lions,• Chad Meredith,,signed undrafted free agent
20,2018-05-11,Lions,• Chris Jones (b. 1995-08-13),,signed undrafted free agent
21,2018-05-11,Lions,• Da'Shawn Hand,,"signed fourth round pick to a 4-year, $3.1M contract through 2021"
22,2018-05-11,Lions,• DeAndre Goolsby,,signed undrafted free agent
23,2018-05-11,Lions,• Frank Ragnow,,signed first round pick to a 4-year $11.7M contract through 2021 with a 1-year team option for 2022
24,2018-05-11,Lions,• John Montelus,,signed undrafted free agent
25,2018-05-11,Lions,• JoJo Wicker,,signed undrafted free agent
1,2018-05-11,Lions,• Josh Fatu,,signed undrafted free agent
2,2018-05-11,Lions,• Kerryon Johnson,,"signed second round pick to a 4-year, $6.5M contract through 2021"
3,2018-05-11,Lions,• Kyle Lewis,,signed undrafted free agent
4,2018-05-11,Lions,• Mike Ford (b. 1995-08-04),,signed undrafted free agent
5,2018-05-11,Lions,• Nick Bawden,,"signed seventh round pick to a 4-year, $2.5M contract through 2021"
6,2018-05-11,Lions,• Ryan Santoso,,signed undrafted free agent
7,2018-05-11,Lions,• Teo Redding,,signed undrafted free agent
8,2018-05-12,Lions,,• Anthony Sherrils,waived
9,2018-05-12,Lions,• Brett Kendrick,,signed undrafted free agent
10,2018-05-14,Lions,,• 5/11/2018,waived
11,2018-05-14,Lions,,• Brandon Barnes (b. 1994-05-31),waived-injured
12,2018-05-14,Lions,,• Kyle Lewis,waived
13,2018-05-14,Lions,• Deontez Alexander,,signed undrafted free agent
14,2018-05-14,Lions,• Josh Okonye,,signed undrafted free agent
15,2018-05-14,Lions,• Marcus Lucas,,signed free agent
16,2018-05-15,Lions,,• Brandon Barnes (b. 1994-05-31),placed on IR with undisclosed injury
17,2018-05-15,Lions,,• Brett Kendrick,waived
18,2018-05-15,Lions,• Adam Bisnowaty,,claimed off waivers (from Giants)
19,2018-05-15,Lions,• Tracy Walker III / Trey Walker,,signed third round pick to a 4-year contract through 2021
20,2018-05-21,Lions,,• Josh Okonye,waived
21,2018-05-21,Lions,• Chris Lacy (b. 1996-01-28),,claimed off waivers (from Patriots)
22,2018-05-23,Lions,,• DeAndre Goolsby,waived
23,2018-05-23,Lions,• Trevor Bates,,signed free agent
24,2018-06-04,Lions,,• Raysean Pringle,waived
25,2018-06-04,Lions,• Wes Saxton,,signed free agent
1,2018-06-14,Lions,,• Wes Saxton,waived
2,2018-06-14,Lions,• Sean McGrath,,signed free agent
3,2018-07-20,Lions,,• Brandon Barnes (b. 1994-05-31),waived
4,2018-07-24,Lions,,• Andy Jones,placed on active/physically unable to perform list
5,2018-07-24,Lions,,• Ezekiel Ansah / Ziggy Ansah,placed on physically unable to perform list
6,2018-07-24,Lions,,• Nick Bawden,placed on IR with torn ACL in right knee
7,2018-07-24,Lions,• Freddie Bishop III,,signed free agent
8,2018-07-26,Lions,,• Al-Rasheed Benton,waived
9,2018-07-26,Lions,,• Beau Nunn,waived
10,2018-07-26,Lions,• Darnell Sankey,,signed free agent
11,2018-07-26,Lions,• Ricky Jean Francois,,signed unrestricted free agent to a 1-year contract
12,2018-07-31,Lions,,• Adam Bisnowaty,waived
13,2018-07-31,Lions,• Jamar McGloster,,signed free agent
14,2018-08-01,Lions,,• Amari Coleman,waived
15,2018-08-01,Lions,• Josh Okonye,,signed free agent
16,2018-08-03,Lions,,• Deontez Alexander,waived-injured
17,2018-08-03,Lions,• Cornelius Washington,,activated from non-football injury list
18,2018-08-03,Lions,• Dominique Williams / Dom Williams (b),,signed free agent
19,2018-08-04,Lions,,• Deontez Alexander,placed on IR with undisclosed injury
20,2018-08-04,Lions,,• Dominique Williams / Dom Williams (b),waived
21,2018-08-04,Lions,• Brian Brown (b),,signed free agent
22,2018-08-06,Lions,• Ezekiel Ansah / Ziggy Ansah,,activated from physically unable to perform list
23,2018-08-09,Lions,• Deontez Alexander,,activated from IR
24,2018-08-09,Lions,,• Deontez Alexander,waived (injury settlement)
25,2018-08-19,Lions,,• Stefan McClure,waived-injured
1,2018-08-19,Lions,• Marcus Cromartie,,signed free agent
2,2018-08-20,Lions,,• Antwuan Davis,waived
3,2018-08-20,Lions,,• Cornelius Washington,released
4,2018-08-20,Lions,,• Stefan McClure,placed on IR with undisclosed injury
5,2018-08-20,Lions,,• Steve Longa,placed on IR with torn ACL in knee
6,2018-08-20,Lions,• Beau Nunn,,signed free agent
7,2018-08-20,Lions,• Dexter McDougle,,"signed free agent to a 1-year, $705K contract"
8,2018-08-20,Lions,• Sterling Moore,,signed unrestricted free agent to a 1-year contract
9,2018-08-23,Lions,,• JoJo Wicker,waived
10,2018-08-23,Lions,• Eli Harold,• 2020 conditional seventh round pick (if Harold is on Lions roster for at least 4 weeks) (#217-Jauan Jennings),trade with 49ers
11,2018-08-25,Lions,• Stefan McClure,,activated from IR
12,2018-08-25,Lions,,• Stefan McClure,waived (injury settlement)
13,2018-08-27,Lions,,• Josh Okonye,waived
14,2018-08-27,Lions,• Robert Ayers Jr.,,signed free agent to a 1-year contract
15,2018-08-28,Lions,,• Robert Ayers Jr.,released
16,2018-08-29,Lions,,• Beau Nunn,waived
17,2018-08-29,Lions,,• Toby Johnson,waived-injured
18,2018-08-30,Lions,,• Toby Johnson,placed on IR with undisclosed injury
19,2018-08-31,Lions,,• Brian Brown (b),waived
20,2018-08-31,Lions,,• Cam Johnson (a),released
21,2018-08-31,Lions,,• Chad Meredith,waived
22,2018-08-31,Lions,,• Christian Ringo,waived
23,2018-08-31,Lions,,• Dexter McDougle,released
24,2018-08-31,Lions,,• Jamar McGloster,waived
25,2018-08-31,Lions,,• Jeremiah Valoaga,waived
1,2018-08-31,Lions,,• John Montelus,waived
2,2018-08-31,Lions,,• Josh Fatu,waived
3,2018-08-31,Lions,,• Marcus Cromartie,placed on IR with hip injury
4,2018-08-31,Lions,,• Marcus Lucas,waived
5,2018-08-31,Lions,,• Sterling Moore,released
6,2018-08-31,Lions,,• Teo Redding,waived
7,2018-09-01,Lions,,• Alex Barrett,waived
8,2018-09-01,Lions,,• Andy Jones,placed on reserve/physically unable to perform list with undisclosed injury
9,2018-09-01,Lions,,• Chris Jones (b. 1995-08-13),waived
10,2018-09-01,Lions,,• Chris Lacy (b. 1996-01-28),waived
11,2018-09-01,Lions,,• Dan Skipper,waived
12,2018-09-01,Lions,,• Darnell Sankey,waived
13,2018-09-01,Lions,,• Deshawn Shead,released
14,2018-09-01,Lions,,• Dontez Ford,waived
15,2018-09-01,Lions,,• Dwayne Washington,waived
16,2018-09-01,Lions,,• Freddie Bishop III,waived
17,2018-09-01,Lions,,• Jace Billingsley,waived
18,2018-09-01,Lions,,• Jake Rudock,waived
19,2018-09-01,Lions,,• Jeremiah Ledbetter,waived
20,2018-09-01,Lions,,• Jonathan Freeny,released
21,2018-09-01,Lions,,• Mike Ford (b. 1995-08-04),waived
22,2018-09-01,Lions,,• Rolan Milligan,waived
23,2018-09-01,Lions,,• Ryan Santoso,waived
24,2018-09-01,Lions,,• Sean McGrath,released
25,2018-09-01,Lions,,• Wesley Johnson,released
1,2018-09-01,Lions,,• Zach Zenner,placed on IR with back injury
2,2018-09-01,Lions,• 2020 conditional seventh round pick (not exercised),• Corey Robinson (b),trade with Panthers
3,2018-09-02,Lions,,• Brian Mihalik,waived
4,2018-09-02,Lions,,• Leo Koloamatangi,waived
5,2018-09-02,Lions,,• Toby Johnson,waived
6,2018-09-02,Lions,• Alex Barrett,,signed free agent to practice squad
7,2018-09-02,Lions,• Andrew Donnal,,claimed off waivers (from Ravens)
8,2018-09-02,Lions,• Chris Lacy (b. 1996-01-28),,signed free agent to practice squad
9,2018-09-02,Lions,• Dan Skipper,,signed free agent to practice squad
10,2018-09-02,Lions,• Darnell Sankey,,signed free agent to practice squad
11,2018-09-02,Lions,• Dee Virgin,,claimed off waivers (from Texans)
12,2018-09-02,Lions,• Jake Rudock,,signed free agent to practice squad
13,2018-09-02,Lions,• Mike Ford (b. 1995-08-04),,signed free agent to practice squad
14,2018-09-02,Lions,• Rolan Milligan,,signed free agent to practice squad
15,2018-09-03,Lions,,• Trevor Bates,waived
16,2018-09-03,Lions,• Cre'Von LeBlanc,,signed free agent to practice squad
17,2018-09-03,Lions,• Eric Lee,,signed free agent to practice squad
18,2018-09-03,Lions,• John Atkins,,signed free agent to practice squad
19,2018-09-03,Lions,• Marquis Flowers,,signed free agent
20,2018-09-03,Lions,• Quandre Diggs,,"re-signed to a 3-year, $18.6M contract extension through 2021"
21,2018-09-05,Lions,,• Anthony Zettel,waived
22,2018-09-05,Lions,,• Dan Skipper,released from practice squad
23,2018-09-05,Lions,,• Darnell Sankey,released from practice squad
24,2018-09-05,Lions,,• Rolan Milligan,released from practice squad
25,2018-09-05,Lions,• Donnel Pumphrey / D.J. Pumphrey,,signed free agent to practice squad
1,2018-09-05,Lions,• Leo Koloamatangi,,signed free agent to practice squad
2,2018-09-05,Lions,• Romeo Okwara,,claimed off waivers (from Giants)
3,2018-09-05,Lions,• Trevor Bates,,signed free agent to practice squad
4,2018-09-08,Lions,,• Andrew Donnal,knee injury (out)
5,2018-09-11,Lions,,• Bradley Marquez,waived
6,2018-09-11,Lions,• Jamil Demby,,claimed off waivers (from Rams)
7,2018-09-12,Lions,• Zach Zenner,,activated from IR
8,2018-09-12,Lions,,• Zach Zenner,waived (injury settlement)
9,2018-09-14,Lions,,• Andrew Donnal,knee injury (out)
10,2018-09-14,Lions,,• T.J. Lang (John),back injury (out)
11,2018-09-18,Lions,,• Jamil Demby,waived
12,2018-09-18,Lions,• Marcus Cromartie,,activated from IR
13,2018-09-18,Lions,,• Marcus Cromartie,released
14,2018-09-19,Lions,,• Alex Barrett,released from practice squad
15,2018-09-19,Lions,• Deshawn Shead,,signed free agent
16,2018-09-19,Lions,• Keon Hatcher,,signed free agent to practice squad
17,2018-09-20,Lions,,• Keon Hatcher,released from practice squad
18,2018-09-20,Lions,• Jamil Demby,,signed free agent to practice squad
19,2018-09-21,Lions,,• Andrew Donnal,knee injury (out)
20,2018-09-26,Lions,,• Donnel Pumphrey / D.J. Pumphrey,released from practice squad
21,2018-09-26,Lions,• Jerome Cunningham,,signed free agent to practice squad
22,2018-09-28,Lions,,• Ezekiel Ansah / Ziggy Ansah,shoulder injury (out)
23,2018-09-28,Lions,,• Michael Roberts,knee injury (out)
24,2018-09-29,Lions,,• Andrew Donnal,waived
25,2018-09-29,Lions,• Eric Lee,,signed from practice squad to active roster
1,2018-10-02,Lions,,• Dee Virgin,waived
2,2018-10-03,Lions,• Andrew Donnal,,signed free agent
3,2018-10-03,Lions,• Rolan Milligan,,signed free agent to practice squad
4,2018-10-05,Lions,,• Ezekiel Ansah / Ziggy Ansah,shoulder injury (out)
5,2018-10-05,Lions,,• Michael Roberts,knee injury (out)
6,2018-10-05,Lions,,• T.J. Lang (John),concussion (out)
7,2018-10-06,Lions,,• Hakeem Valles,waived
