,Date,Team,Acquired,Relinquished,Notes
14,1986-09-24,Rams,• Mike McDonald,,signed free agent
15,1986-09-25,Rams,• Jim Everett,,signed first round pick
16,1986-09-26,Rams,,• Jim Everett,placed on exempt/commissioner permission list
17,1986-10-01,Rams,• Jim Everett,,activated from exempt/commissioner permission list
18,1986-10-14,Rams,• 1987 third round pick (#82-Jeff Jaeger)  • 1987 sixth round pick (#166-Jon Embree),• rights to Doug Flutie  • 1987 fourth round pick (#101-Sean Smith (Lamar)),trade with Bears
19,1986-10-17,Rams,,• Elbert Watts,lost off waivers (to Packers)
20,1986-10-21,Rams,• Kevin House (Nathaniel),,claimed off waivers (from Buccaneers)
21,1986-10-22,Rams,• Henry Ellard,,re-signed free agent
22,1986-10-24,Rams,,• Henry Ellard,placed on exempt/commissioner permission list
23,1986-10-25,Rams,• Henry Ellard,,activated from exempt/commissioner permission list
24,1986-10-31,Rams,• Alvin Wright,,activated from IR
25,1986-11-13,Rams,,• Chuck Scott,placed on IR
1,1986-11-13,Rams,• Tim Tyrrell,,signed free agent
2,1986-11-21,Rams,• Damone Johnson,,activated from IR
3,1987-01-27,Rams,,• Lew Erber,fired as wide receivers coach
4,1987-01-27,Rams,• Artie Gigantino,,hired as special teams coach
5,1987-01-27,Rams,• Gil Haskell,,re-assigned to running backs coach
6,1987-02-01,Rams,• Ernie Zampese,,hired as offensive coordinator (date approximate)
7,1987-02-02,Rams,,• Duval Love,player became a free agent
8,1987-02-02,Rams,,• Henry Ellard,player became a free agent
9,1987-02-02,Rams,,• Irvin Pankey / Irv Pankey,player became a free agent
10,1987-02-02,Rams,,• Mike Wilcher,player became a free agent
11,1987-02-02,Rams,,• Mike Young (David),player became a free agent
12,1987-02-02,Rams,,• Vince Newsome,player became a free agent
13,1987-02-02,Rams,• Duval Love,,team tendered qualifying offer
14,1987-02-02,Rams,• Henry Ellard,,team tendered qualifying offer
15,1987-02-02,Rams,• Irvin Pankey / Irv Pankey,,team tendered qualifying offer
16,1987-02-02,Rams,• Mike Wilcher,,team tendered qualifying offer
17,1987-02-02,Rams,• Mike Young (David),,team tendered qualifying offer
18,1987-02-02,Rams,• Vince Newsome,,team tendered qualifying offer
19,1987-02-04,Rams,,• Mike McDonald,waived
20,1987-02-18,Rams,,,released
21,1987-04-28,Rams,• 1987 fourth round pick (#109-Larry Kelm)  • 1987 fifth round pick (#136-Scott Mersereau)  • 1987 twelfth round pick (#332-Fred Stokes),• 1987 third round pick (#82-Jeff Jaeger),trade with Browns
22,1987-04-28,Rams,• Donald Evans,,1987 NFL draft second round pick (#47 overall)
23,1987-04-28,Rams,• Clifford Hicks / Cliff Hicks,,1987 NFL draft third round pick (#74 overall)
24,1987-04-28,Rams,• Doug Bartlett,,1987 NFL draft fourth round pick (#91 overall)
25,1987-04-28,Rams,• Larry Kelm,,1987 NFL draft fourth round pick (#109 overall)
1,1987-04-28,Rams,• Scott Mersereau,,1987 NFL draft fifth round pick (#136 overall)
2,1987-04-28,Rams,• Jon Embree,,1987 NFL draft sixth round pick (#166 overall)
3,1987-04-29,Rams,• Michael Stewart,,1987 NFL draft eighth round pick (#213 overall)
4,1987-04-29,Rams,• Tracy Ham,,1987 NFL draft ninth round pick (#240 overall)
5,1987-04-29,Rams,• David Smith,,1987 NFL draft tenth round pick (#272 overall)
6,1987-04-29,Rams,• Alonzo Williams,,1987 NFL draft twelfth round pick (#326 overall)
7,1987-04-29,Rams,• Fred Stokes,,1987 NFL draft twelfth round pick (#332 overall)
8,1987-05-01,Rams,• Barry Bowman,,signed
9,1987-05-01,Rams,• Cliff Hannemann,,signed
10,1987-05-01,Rams,• Jim Byrne,,signed
11,1987-05-01,Rams,• Jim Laughton,,signed
12,1987-05-01,Rams,• Jim Power,,signed
13,1987-05-01,Rams,• Keith Tinsley,,signed
14,1987-05-01,Rams,• Kevin Brown,,signed
15,1987-05-01,Rams,• Kwante Hampton,,signed
16,1987-05-01,Rams,• Kyle Borland,,signed free agent
17,1987-05-01,Rams,• Lloyd Brown,,signed
18,1987-05-01,Rams,• Mark Templeton,,signed
19,1987-05-01,Rams,• Rod Emery,,signed
20,1987-05-01,Rams,• Steve Marks,,signed
21,1987-05-01,Rams,• Tom Haynes / Tommy Haynes,,signed free agent
22,1987-05-06,Rams,• Ed Zeman,,signed free agent
23,1987-05-06,Rams,• Reggie Richardson,,signed
24,1987-05-06,Rams,• Richard Brown (Solomon),,signed
25,1987-05-07,Rams,• Greg Williamson,,signed free agent
1,1987-05-14,Rams,• Sam Anno,,signed free agent
2,1987-05-20,Rams,,• Steve Bartkowski,retired
3,1987-06-08,Rams,• Buford McGee  • 1988 second round pick (#46-Willie Anderson / Flipper Anderson)  • 1989 conditional pick (depending on how many yards Redden rushes for) (#148-Thom Kaumeyer),• Barry Redden,trade with Chargers
4,1987-07-01,Rams,• Michael Stewart,,signed eighth round pick
5,1987-07-16,Rams,• Fred Stokes,,signed twelfth round pick
6,1987-07-21,Rams,,• Hank Goebel,kneecap injury (DTD)
7,1987-07-23,Rams,• Clifford Hicks / Cliff Hicks,,signed third round pick
8,1987-07-23,Rams,• Duval Love,,re-signed free agent
9,1987-07-23,Rams,• Mike Young (David),,re-signed free agent
10,1987-07-23,Rams,• Vince Newsome,,re-signed free agent
11,1987-07-24,Rams,• Jon Embree,,signed sixth round pick
12,1987-07-24,Rams,• Larry Kelm,,signed fourth round pick
13,1987-07-25,Rams,• Mike Wilcher,,re-signed free agent
14,1987-07-27,Rams,• Scott Mersereau,,signed fifth round pick
15,1987-07-31,Rams,• Henry Ellard,,re-signed free agent
16,1987-08-01,Rams,,• Charles White (Raymond),charged with being under the influence of a controlled substance (date approximate)
17,1987-08-01,Rams,• Donald Evans,,signed second round pick
18,1987-08-11,Rams,• Joe Armentrout,,signed free agent
19,1987-08-16,Rams,• Rick DiBernardo,,signed free agent
20,1987-08-18,Rams,,• Cliff Hannemann,waived
21,1987-08-18,Rams,,• Hank Goebel,sprained knee (DTD)
22,1987-08-19,Rams,,• Carl Ekern,arthroscopic surgery on knee (date approximate)
23,1987-08-19,Rams,,• Cliff Hannemann,released
24,1987-08-19,Rams,,• Eric Dickerson,judge ordered player to pay an undisclosed sum to support his pregnant former girlfriend until two months after the child is born
25,1987-08-26,Rams,?,• Barry Bowman,trade with Seahawks?
1,1987-08-27,Rams,• Irvin Pankey / Irv Pankey,,re-signed free agent
2,1987-08-28,Rams,• Craig Richardson,,signed free agent
3,1987-08-31,Rams,,• Doug Bartlett,placed on IR
4,1987-08-31,Rams,,• Greg Williams,waived
5,1987-08-31,Rams,,• Greg Williamson,waived
6,1987-09-01,Rams,,• Alonzo Williams,released
7,1987-09-01,Rams,,• Darren Long,released
8,1987-09-01,Rams,,• Duke Schamel,released
9,1987-09-01,Rams,,• Ed Zeman,waived
10,1987-09-01,Rams,,• Greg Williamson,released
11,1987-09-01,Rams,,• Loren Richey,released
12,1987-09-01,Rams,,• Richard Brown (Solomon),placed on IR
13,1987-09-01,Rams,,• Rick DiBernardo,waived
14,1987-09-01,Rams,,• Stacy Mobley / Stacey Mobley ?,released
15,1987-09-01,Rams,,• Steve Busick,waived (failed physical)
16,1987-09-01,Rams,,• Tom Haynes / Tommy Haynes,waived
17,1987-09-01,Rams,,• Tony Hunter,waived (failed physical)
18,1987-09-02,Rams,,• Ed Zeman,released
19,1987-09-02,Rams,,• Rick DiBernardo,released
20,1987-09-02,Rams,,• Tom Haynes / Tommy Haynes,released
21,1987-09-07,Rams,,• Chuck Scott,waived
22,1987-09-07,Rams,,• Donald Evans,placed on IR with strained abdomen
23,1987-09-07,Rams,,• Fred Stokes,placed on IR
24,1987-09-07,Rams,,• Hank Goebel,waived
25,1987-09-07,Rams,,• Hugh Millen,placed on IR
1,1987-09-07,Rams,,• Jon Shields,waived
2,1987-09-07,Rams,,• Kwante Hampton,waived
3,1987-09-07,Rams,,• Kyle Borland,waived
4,1987-09-07,Rams,,• Mike Guman,waived
5,1987-09-07,Rams,,• Mike Schad,placed on IR
6,1987-09-07,Rams,,• Reggie Richardson,waived
7,1987-09-07,Rams,,• Sam Anno,waived
8,1987-09-07,Rams,,• Scott Mersereau,waived
9,1987-09-08,Rams,,• Duval Love,placed on IR
10,1987-09-08,Rams,,• Reggie Richardson,released
11,1987-09-08,Rams,,• Scott Mersereau,released
12,1987-09-08,Rams,• Sam Anno,,recalled off waivers
13,1987-09-09,Rams,• Jeff Walker,• 1988 eleventh round pick (#285-Ed Miller),trade with Chargers
14,1987-09-22,Rams,,• (Carl) Doug Smith,player went on strike
15,1987-09-22,Rams,,• Alvin Wright,player went on strike
16,1987-09-22,Rams,,• Buford McGee,player went on strike
17,1987-09-22,Rams,,• Clifford Hicks / Cliff Hicks,player went on strike
18,1987-09-22,Rams,,• Dale Hatcher,player went on strike
19,1987-09-22,Rams,,• Damone Johnson,player went on strike
20,1987-09-22,Rams,,• Donald Evans,player went on strike
21,1987-09-22,Rams,,• Duval Love,player went on strike
22,1987-09-22,Rams,,• Eric Dickerson,player went on strike
23,1987-09-22,Rams,,• Fred Stokes,player went on strike
24,1987-09-22,Rams,,• Greg Meisner,player went on strike
25,1987-09-22,Rams,,• Henry Ellard,player went on strike
1,1987-09-22,Rams,,• Hugh Millen,player went on strike
2,1987-09-22,Rams,,• Irvin Pankey / Irv Pankey,player went on strike
3,1987-09-22,Rams,,• Jackie Slater,player went on strike
4,1987-09-22,Rams,,• Jerry Gray,player went on strike
5,1987-09-22,Rams,,• Jim Everett,player went on strike
6,1987-09-22,Rams,,• Kevin Greene (Darwin),player went on strike
7,1987-09-22,Rams,,• Larry Kelm,player went on strike
8,1987-09-22,Rams,,• Michael Stewart,player went on strike
9,1987-09-22,Rams,,• Mike Schad,player went on strike
10,1987-09-22,Rams,,• Mike Wilcher,player went on strike
11,1987-09-22,Rams,,• Mike Young (David),player went on strike
12,1987-09-22,Rams,,• Richard Brown (Solomon),player went on strike
13,1987-09-22,Rams,,• Robert Cox / Robert Jenkins,player went on strike
14,1987-09-22,Rams,,• Ron Brown (James),player went on strike
15,1987-09-22,Rams,,• Sam Anno,player went on strike
16,1987-09-22,Rams,,• Tom Newberry,player went on strike
17,1987-09-22,Rams,,• Vince Newsome,player went on strike
18,1987-09-22,Rams,• Reggie Richardson,,signed free agent
19,1987-09-23,Rams,• Bernard Quarles,,signed free agent
20,1987-09-23,Rams,• Dan Clark,,signed free agent
21,1987-09-23,Rams,• Don Noble (LaWayne),,signed free agent
22,1987-09-23,Rams,• Ed Zeman,,signed free agent
23,1987-09-23,Rams,• Greg Williamson,,signed free agent
24,1987-09-23,Rams,• Hobert Johnson / Holbert Johnson,,signed free agent
25,1987-09-23,Rams,• Jim Kalafat,,signed free agent
1,1987-09-23,Rams,• Jon Francis,,signed free agent as replacement player during players strike
2,1987-09-23,Rams,• Kirby Jackson,,signed free agent
3,1987-09-23,Rams,• Samuel Johnson / Sam Johnson / Sammy Johnson,,signed free agent
4,1987-09-24,Rams,• Rick DiBernardo,,signed free agent
5,1987-09-25,Rams,• Craig Rutledge,,signed free agent
6,1987-09-25,Rams,• Dave Purling,,signed free agent
7,1987-09-25,Rams,• Suge Knight,,signed free agent
8,1987-09-28,Rams,• Greg Sinnott,,signed free agent
9,1987-09-29,Rams,• Casey Tiumalu,,signed free agent
10,1987-09-29,Rams,• David Aupiu,,signed free agent
11,1987-09-30,Rams,• Chris Matau,,signed free agent
12,1987-09-30,Rams,• Mark Royals,,signed free agent
13,1987-10-01,Rams,• Alvin Wright,,player crossed picket line during players strike
14,1987-10-02,Rams,• Dale Hatcher,,player crossed picket line during players strike
15,1987-10-02,Rams,• Greg Meisner,,player crossed picket line during players strike
16,1987-10-02,Rams,• Jim Collins,,player crossed picket line during players strike
17,1987-10-05,Rams,• Kyle Borland,,signed free agent as replacement player during players strike
18,1987-10-08,Rams,,• Greg Sinnott,placed on exempt/left squad list
19,1987-10-12,Rams,,• Greg Sinnott,waived
20,1987-10-13,Rams,,• Greg Sinnott,released
21,1987-10-14,Rams,• Duval Love,,player crossed picket line during players strike
22,1987-10-14,Rams,• Mike McDonald,,signed free agent
23,1987-10-14,Rams,• Tim Tyrrell,,player crossed picket line during players strike
24,1987-10-14,Rams,• Jim Everett,,player crossed picket line during players strike
25,1987-10-14,Rams,,• Jim Everett,placed on exempt/commissioner permission list
1,1987-10-16,Rams,• Eric Dickerson,,player returned to team after players strike ended
2,1987-10-17,Rams,• Jim Everett,,activated from exempt/commissioner permission list
3,1987-10-19,Rams,• (Carl) Doug Smith,,player returned to team after players strike ended
4,1987-10-19,Rams,• Buford McGee,,player returned to team after players strike ended
5,1987-10-19,Rams,• Clifford Hicks / Cliff Hicks,,player returned to team after players strike ended
6,1987-10-19,Rams,• Damone Johnson,,player returned to team after players strike ended
7,1987-10-19,Rams,• Donald Evans,,player returned to team after players strike ended
8,1987-10-19,Rams,• Fred Stokes,,player returned to team after players strike ended
9,1987-10-19,Rams,• Hank Goebel,,signed free agent as replacement player during players strike
10,1987-10-19,Rams,• Henry Ellard,,player returned to team after players strike ended
11,1987-10-19,Rams,• Hugh Millen,,player returned to team after players strike ended
12,1987-10-19,Rams,• Irvin Pankey / Irv Pankey,,player returned to team after players strike ended
13,1987-10-19,Rams,• Jackie Slater,,player returned to team after players strike ended
14,1987-10-19,Rams,• Jerry Gray,,player returned to team after players strike ended
15,1987-10-19,Rams,• Kevin Greene (Darwin),,player returned to team after players strike ended
16,1987-10-19,Rams,• Larry Kelm,,player returned to team after players strike ended
17,1987-10-19,Rams,• Michael Stewart,,player returned to team after players strike ended
18,1987-10-19,Rams,• Mike Schad,,player returned to team after players strike ended
19,1987-10-19,Rams,• Mike Wilcher,,player returned to team after players strike ended
20,1987-10-19,Rams,• Mike Young (David),,player returned to team after players strike ended
21,1987-10-19,Rams,• Richard Brown (Solomon),,player returned to team after players strike ended
22,1987-10-19,Rams,• Robert Cox / Robert Jenkins,,player returned to team after players strike ended
23,1987-10-19,Rams,• Ron Brown (James),,player returned to team after players strike ended
24,1987-10-19,Rams,• Sam Anno,,player returned to team after players strike ended
25,1987-10-19,Rams,• Tom Newberry,,player returned to team after players strike ended
1,1987-10-19,Rams,• Vince Newsome,,player returned to team after players strike ended
2,1987-10-20,Rams,• James McDonald,,signed free agent as replacement player during players strike
3,1987-10-20,Rams,• Kirby Jackson,,signed free agent as replacement player during players strike
4,1987-10-20,Rams,• Rick DiBernardo,,signed as replacement player during players strike
5,1987-10-21,Rams,,• Bernard Quarles,waived
6,1987-10-21,Rams,,• Casey Tiumalu,waived
7,1987-10-21,Rams,,• Dave Purling,waived
8,1987-10-21,Rams,,• David Aupiu,waived
9,1987-10-21,Rams,,• Don Noble (LaWayne),waived
10,1987-10-21,Rams,,• Don Noble (LaWayne),released
11,1987-10-21,Rams,,• Ed Zeman,waived
12,1987-10-21,Rams,,• Greg Williamson,waived
13,1987-10-21,Rams,,• Jim Kalafat,placed on IR
14,1987-10-21,Rams,,• Kyle Borland,placed on IR with elbow injury
15,1987-10-21,Rams,,• Reggie Richardson,waived
16,1987-10-21,Rams,,• Samuel Johnson / Sam Johnson / Sammy Johnson,waived
17,1987-10-21,Rams,,• Suge Knight,waived
18,1987-10-22,Rams,,• Bernard Quarles,released
19,1987-10-22,Rams,,• Casey Tiumalu,released
20,1987-10-22,Rams,,• Chris Matau,waived
21,1987-10-22,Rams,,• Craig Rutledge,waived
22,1987-10-22,Rams,,• Dave Purling,released
23,1987-10-22,Rams,,• David Aupiu,released
24,1987-10-22,Rams,,• Don Noble (LaWayne),released
25,1987-10-22,Rams,,• Ed Zeman,released
1,1987-10-22,Rams,,• Greg Williamson,released
2,1987-10-22,Rams,,• Hobert Johnson / Holbert Johnson,waived
3,1987-10-22,Rams,,• Reggie Richardson,released
4,1987-10-22,Rams,,• Samuel Johnson / Sam Johnson / Sammy Johnson,released
5,1987-10-22,Rams,,• Suge Knight,released
6,1987-10-23,Rams,,• Chris Matau,released
7,1987-10-23,Rams,,• Craig Rutledge,released
8,1987-10-23,Rams,,• Hobert Johnson / Holbert Johnson,released
9,1987-10-23,Rams,,• Rick DiBernardo,waived
10,1987-10-23,Rams,• Duval Love,,activated from IR
11,1987-10-26,Rams,,• Rick DiBernardo,released
12,1987-10-27,Rams,,• Dan Clark,placed on IR
13,1987-10-28,Rams,,• Buford McGee,placed on IR
14,1987-10-30,Rams,,• Charles White (Raymond),placed in drug rehab program
15,1987-10-31,Rams,• Richard Brown (Solomon),,activated from IR
16,1987-10-31,Rams,• Greg Bell (Leon)  • Owen Gill  • 1988 first round pick (from Bills) (#14-Gaston Green)  • 1988 first round pick (from Colts) (#20-Aaron Cox)  • 1988 second round pick (from Colts) (#47-Fred Strickland)  • 1989 first round pick (from Bills) (#26-Cleveland Gary)  • 1989 second round pick (from Colts) (#45-Frank Stams)  • 1989 second round pick (from Bills) (#53-Darryl Henley),• Eric Dickerson,"3-team trade with Bills, Colts"
17,1987-11-03,Rams,,• Dan Clark,waived
18,1987-11-03,Rams,,• Jim Kalafat,waived
19,1987-11-03,Rams,,• Jon Francis,waived
20,1987-11-03,Rams,,• Sam Anno,waived
21,1987-11-04,Rams,,• Dan Clark,released
22,1987-11-04,Rams,,• Hank Goebel,released
23,1987-11-04,Rams,,• Jim Kalafat,released
24,1987-11-04,Rams,,• LeRoy Irvin,suspended by team for conduct detrimental to the team
25,1987-11-04,Rams,,• Sam Anno,released
1,1987-11-04,Rams,,• Jon Francis,released
2,1987-11-04,Rams,• Jon Francis,,signed
3,1987-11-07,Rams,• Fred Stokes,,activated from IR
4,1987-11-09,Rams,• LeRoy Irvin,,reinstated from suspension
5,1987-11-10,Rams,,• Jon Francis,waived
6,1987-11-11,Rams,,• Jon Francis,released
7,1987-11-13,Rams,,• Jon Embree,placed on IR with elbow injury (out for season)
8,1987-11-13,Rams,• Greg Baty,,claimed off waivers (from Patriots)
9,1987-11-16,Rams,,• Kirby Jackson,waived
10,1987-11-17,Rams,,• Kirby Jackson,released
11,1987-11-19,Rams,• Jon Francis,,signed free agent
12,1987-11-25,Rams,,• Johnnie Johnson,"arm, wrist injury (out)"
13,1987-12-01,Rams,• Jackie Slater,,signed
14,1987-12-04,Rams,,• Greg Bell (Leon),placed on IR with shoulder injury (out for season)
15,1987-12-04,Rams,• Hugh Millen,,activated from IR
